Base File,Compare File,Is Similar
mp-804-GaN.cif,test_4530.cif,False
mp-1007824-GaN.cif,test_4540.cif,False
mp-1181864-GaN.cif,test_4540.cif,False
mp-2646978-GaN.cif,test_4540.cif,False
mp-2853-GaN.cif,test_4540.cif,False
mp-804-GaN.cif,test_4540.cif,False
mp-1007824-GaN.cif,test_4568.cif,False
mp-1181864-GaN.cif,test_4568.cif,False
mp-2646978-GaN.cif,test_4568.cif,False
mp-2853-GaN.cif,test_4568.cif,False
mp-804-GaN.cif,test_4568.cif,False
mp-1007824-GaN.cif,test_4584.cif,False
mp-1181864-GaN.cif,test_4584.cif,False
mp-2646978-GaN.cif,test_4584.cif,False
mp-2853-GaN.cif,test_4584.cif,False
mp-804-GaN.cif,test_4584.cif,False
mp-1007824-GaN.cif,test_4621.cif,False
mp-1181864-GaN.cif,test_4621.cif,False
mp-2646978-GaN.cif,test_4621.cif,False
mp-2853-GaN.cif,test_4621.cif,False
mp-804-GaN.cif,test_4621.cif,False
mp-1007824-GaN.cif,test_4635.cif,False
mp-1181864-GaN.cif,test_4635.cif,False
mp-2646978-GaN.cif,test_4635.cif,False
mp-2853-GaN.cif,test_4635.cif,False
mp-804-GaN.cif,test_4635.cif,False
mp-1007824-GaN.cif,test_4644.cif,False
mp-1181864-GaN.cif,test_4644.cif,False
mp-2646978-GaN.cif,test_4644.cif,False
mp-2853-GaN.cif,test_4644.cif,False
mp-804-GaN.cif,test_4644.cif,False
mp-1007824-GaN.cif,test_4650.cif,False
mp-1181864-GaN.cif,test_4650.cif,False
mp-2646978-GaN.cif,test_4650.cif,False
mp-2853-GaN.cif,test_4650.cif,False
mp-804-GaN.cif,test_4650.cif,False
mp-1007824-GaN.cif,test_4678.cif,False
mp-1181864-GaN.cif,test_4678.cif,False
mp-2646978-GaN.cif,test_4678.cif,False
mp-2853-GaN.cif,test_4678.cif,False
mp-804-GaN.cif,test_4678.cif,False
mp-1007824-GaN.cif,test_4690.cif,False
mp-1181864-GaN.cif,test_4690.cif,False
mp-2646978-GaN.cif,test_4690.cif,False
mp-2853-GaN.cif,test_4690.cif,False
mp-804-GaN.cif,test_4690.cif,False
mp-1007824-GaN.cif,test_4696.cif,False
mp-1181864-GaN.cif,test_4696.cif,False
mp-2646978-GaN.cif,test_4696.cif,True
mp-2853-GaN.cif,test_4696.cif,True
mp-804-GaN.cif,test_4696.cif,False
mp-1007824-GaN.cif,test_4708.cif,False
mp-1181864-GaN.cif,test_4708.cif,False
mp-2646978-GaN.cif,test_4708.cif,False
mp-2853-GaN.cif,test_4708.cif,False
mp-804-GaN.cif,test_4708.cif,False
mp-1007824-GaN.cif,test_4718.cif,False
mp-1181864-GaN.cif,test_4718.cif,False
mp-2646978-GaN.cif,test_4718.cif,False
mp-2853-GaN.cif,test_4718.cif,False
mp-804-GaN.cif,test_4718.cif,False
mp-1007824-GaN.cif,test_4720.cif,False
mp-1181864-GaN.cif,test_4720.cif,False
mp-2646978-GaN.cif,test_4720.cif,False
mp-2853-GaN.cif,test_4720.cif,False
mp-804-GaN.cif,test_4720.cif,False
mp-1007824-GaN.cif,test_4723.cif,False
mp-1181864-GaN.cif,test_4723.cif,False
mp-2646978-GaN.cif,test_4723.cif,False
mp-2853-GaN.cif,test_4723.cif,False
mp-804-GaN.cif,test_4723.cif,False
mp-1007824-GaN.cif,test_4729.cif,False
mp-1181864-GaN.cif,test_4729.cif,False
mp-2646978-GaN.cif,test_4729.cif,False
mp-2853-GaN.cif,test_4729.cif,False
mp-804-GaN.cif,test_4729.cif,False
mp-1007824-GaN.cif,test_4762.cif,False
mp-1181864-GaN.cif,test_4762.cif,False
mp-2646978-GaN.cif,test_4762.cif,False
mp-2853-GaN.cif,test_4762.cif,False
mp-804-GaN.cif,test_4762.cif,False
mp-1007824-GaN.cif,test_478.cif,False
mp-1181864-GaN.cif,test_478.cif,False
mp-2646978-GaN.cif,test_478.cif,False
mp-2853-GaN.cif,test_478.cif,False
mp-804-GaN.cif,test_478.cif,False
mp-1007824-GaN.cif,test_4790.cif,False
mp-1181864-GaN.cif,test_4790.cif,False
mp-2646978-GaN.cif,test_4790.cif,False
mp-2853-GaN.cif,test_4790.cif,False
mp-804-GaN.cif,test_4790.cif,False
mp-1007824-GaN.cif,test_4794.cif,False
mp-1181864-GaN.cif,test_4794.cif,False
mp-2646978-GaN.cif,test_4794.cif,False
mp-2853-GaN.cif,test_4794.cif,False
mp-804-GaN.cif,test_4794.cif,False
mp-1007824-GaN.cif,test_4802.cif,False
mp-1181864-GaN.cif,test_4802.cif,False
mp-2646978-GaN.cif,test_4802.cif,False
mp-2853-GaN.cif,test_4802.cif,False
mp-804-GaN.cif,test_4802.cif,False
mp-1007824-GaN.cif,test_4807.cif,False
mp-1181864-GaN.cif,test_4807.cif,False
mp-2646978-GaN.cif,test_4807.cif,False
mp-2853-GaN.cif,test_4807.cif,False
mp-804-GaN.cif,test_4807.cif,False
mp-1007824-GaN.cif,test_4815.cif,False
mp-1181864-GaN.cif,test_4815.cif,False
mp-2646978-GaN.cif,test_4815.cif,False
mp-2853-GaN.cif,test_4815.cif,False
mp-804-GaN.cif,test_4815.cif,False
mp-1007824-GaN.cif,test_4817.cif,False
mp-1181864-GaN.cif,test_4817.cif,False
mp-2646978-GaN.cif,test_4817.cif,False
mp-2853-GaN.cif,test_4817.cif,False
mp-804-GaN.cif,test_4817.cif,False
mp-1007824-GaN.cif,test_4855.cif,False
mp-1181864-GaN.cif,test_4855.cif,False
mp-2646978-GaN.cif,test_4855.cif,False
mp-2853-GaN.cif,test_4855.cif,False
mp-804-GaN.cif,test_4855.cif,False
mp-1007824-GaN.cif,test_4859.cif,False
mp-1181864-GaN.cif,test_4859.cif,False
mp-2646978-GaN.cif,test_4859.cif,False
mp-2853-GaN.cif,test_4859.cif,False
mp-804-GaN.cif,test_4859.cif,False
mp-1007824-GaN.cif,test_489.cif,False
mp-1181864-GaN.cif,test_489.cif,False
mp-2646978-GaN.cif,test_489.cif,False
mp-2853-GaN.cif,test_489.cif,False
mp-804-GaN.cif,test_489.cif,False
mp-1007824-GaN.cif,test_4892.cif,False
mp-1181864-GaN.cif,test_4892.cif,False
mp-2646978-GaN.cif,test_4892.cif,False
mp-2853-GaN.cif,test_4892.cif,False
mp-804-GaN.cif,test_4892.cif,True
mp-1007824-GaN.cif,test_4899.cif,False
mp-1181864-GaN.cif,test_4899.cif,False
mp-2646978-GaN.cif,test_4899.cif,False
mp-2853-GaN.cif,test_4899.cif,False
mp-804-GaN.cif,test_4899.cif,False
mp-1007824-GaN.cif,test_4951.cif,False
mp-1181864-GaN.cif,test_4951.cif,False
mp-2646978-GaN.cif,test_4951.cif,False
mp-2853-GaN.cif,test_4951.cif,False
mp-804-GaN.cif,test_4951.cif,False
mp-1007824-GaN.cif,test_4952.cif,False
mp-1181864-GaN.cif,test_4952.cif,False
mp-2646978-GaN.cif,test_4952.cif,False
mp-2853-GaN.cif,test_4952.cif,False
mp-804-GaN.cif,test_4952.cif,False
mp-1007824-GaN.cif,test_4962.cif,False
mp-1181864-GaN.cif,test_4962.cif,False
mp-2646978-GaN.cif,test_4962.cif,False
mp-2853-GaN.cif,test_4962.cif,False
mp-804-GaN.cif,test_4962.cif,False
mp-1007824-GaN.cif,test_4999.cif,False
mp-1181864-GaN.cif,test_4999.cif,False
mp-2646978-GaN.cif,test_4999.cif,False
mp-2853-GaN.cif,test_4999.cif,False
mp-804-GaN.cif,test_4999.cif,False
mp-1007824-GaN.cif,test_5009.cif,False
mp-1181864-GaN.cif,test_5009.cif,False
mp-2646978-GaN.cif,test_5009.cif,False
mp-2853-GaN.cif,test_5009.cif,False
mp-804-GaN.cif,test_5009.cif,False
mp-1007824-GaN.cif,test_5014.cif,False
mp-1181864-GaN.cif,test_5014.cif,False
mp-2646978-GaN.cif,test_5014.cif,False
mp-2853-GaN.cif,test_5014.cif,False
mp-804-GaN.cif,test_5014.cif,False
mp-1007824-GaN.cif,test_503.cif,False
mp-1181864-GaN.cif,test_503.cif,False
mp-2646978-GaN.cif,test_503.cif,False
mp-2853-GaN.cif,test_503.cif,False
mp-804-GaN.cif,test_503.cif,False
mp-1007824-GaN.cif,test_5042.cif,False
mp-1181864-GaN.cif,test_5042.cif,False
mp-2646978-GaN.cif,test_5042.cif,False
mp-2853-GaN.cif,test_5042.cif,False
mp-804-GaN.cif,test_5042.cif,False
mp-1007824-GaN.cif,test_5054.cif,False
mp-1181864-GaN.cif,test_5054.cif,False
mp-2646978-GaN.cif,test_5054.cif,False
mp-2853-GaN.cif,test_5054.cif,False
mp-804-GaN.cif,test_5054.cif,False
mp-1007824-GaN.cif,test_5057.cif,False
mp-1181864-GaN.cif,test_5057.cif,False
mp-2646978-GaN.cif,test_5057.cif,True
mp-2853-GaN.cif,test_5057.cif,True
mp-804-GaN.cif,test_5057.cif,False
mp-1007824-GaN.cif,test_5074.cif,False
mp-1181864-GaN.cif,test_5074.cif,False
mp-2646978-GaN.cif,test_5074.cif,False
mp-2853-GaN.cif,test_5074.cif,False
mp-804-GaN.cif,test_5074.cif,False
mp-1007824-GaN.cif,test_5087.cif,False
mp-1181864-GaN.cif,test_5087.cif,False
mp-2646978-GaN.cif,test_5087.cif,False
mp-2853-GaN.cif,test_5087.cif,False
mp-804-GaN.cif,test_5087.cif,False
mp-1007824-GaN.cif,test_5092.cif,False
mp-1181864-GaN.cif,test_5092.cif,False
mp-2646978-GaN.cif,test_5092.cif,False
mp-2853-GaN.cif,test_5092.cif,False
mp-804-GaN.cif,test_5092.cif,False
mp-1007824-GaN.cif,test_5099.cif,False
mp-1181864-GaN.cif,test_5099.cif,False
mp-2646978-GaN.cif,test_5099.cif,False
mp-2853-GaN.cif,test_5099.cif,False
mp-804-GaN.cif,test_5099.cif,False
mp-1007824-GaN.cif,test_5118.cif,False
mp-1181864-GaN.cif,test_5118.cif,False
mp-2646978-GaN.cif,test_5118.cif,False
mp-2853-GaN.cif,test_5118.cif,False
mp-804-GaN.cif,test_5118.cif,False
mp-1007824-GaN.cif,test_5127.cif,False
mp-1181864-GaN.cif,test_5127.cif,False
mp-2646978-GaN.cif,test_5127.cif,False
mp-2853-GaN.cif,test_5127.cif,False
mp-804-GaN.cif,test_5127.cif,False
mp-1007824-GaN.cif,test_513.cif,False
mp-1181864-GaN.cif,test_513.cif,False
mp-2646978-GaN.cif,test_513.cif,False
mp-2853-GaN.cif,test_513.cif,False
mp-804-GaN.cif,test_513.cif,False
mp-1007824-GaN.cif,test_514.cif,False
mp-1181864-GaN.cif,test_514.cif,False
mp-2646978-GaN.cif,test_514.cif,False
mp-2853-GaN.cif,test_514.cif,False
mp-804-GaN.cif,test_514.cif,False
mp-1007824-GaN.cif,test_5159.cif,False
mp-1181864-GaN.cif,test_5159.cif,False
mp-2646978-GaN.cif,test_5159.cif,False
mp-2853-GaN.cif,test_5159.cif,False
mp-804-GaN.cif,test_5159.cif,False
mp-1007824-GaN.cif,test_5165.cif,False
mp-1181864-GaN.cif,test_5165.cif,False
mp-2646978-GaN.cif,test_5165.cif,False
mp-2853-GaN.cif,test_5165.cif,False
mp-804-GaN.cif,test_5165.cif,False
mp-1007824-GaN.cif,test_5171.cif,False
mp-1181864-GaN.cif,test_5171.cif,False
mp-2646978-GaN.cif,test_5171.cif,False
mp-2853-GaN.cif,test_5171.cif,False
mp-804-GaN.cif,test_5171.cif,False
mp-1007824-GaN.cif,test_518.cif,False
mp-1181864-GaN.cif,test_518.cif,False
mp-2646978-GaN.cif,test_518.cif,False
mp-2853-GaN.cif,test_518.cif,False
mp-804-GaN.cif,test_518.cif,False
mp-1007824-GaN.cif,test_5184.cif,False
mp-1181864-GaN.cif,test_5184.cif,False
mp-2646978-GaN.cif,test_5184.cif,False
mp-2853-GaN.cif,test_5184.cif,False
mp-804-GaN.cif,test_5184.cif,False
mp-1007824-GaN.cif,test_5208.cif,False
mp-1181864-GaN.cif,test_5208.cif,False
mp-2646978-GaN.cif,test_5208.cif,False
mp-2853-GaN.cif,test_5208.cif,False
mp-804-GaN.cif,test_5208.cif,False
mp-1007824-GaN.cif,test_5222.cif,False
mp-1181864-GaN.cif,test_5222.cif,False
mp-2646978-GaN.cif,test_5222.cif,False
mp-2853-GaN.cif,test_5222.cif,False
mp-804-GaN.cif,test_5222.cif,False
mp-1007824-GaN.cif,test_5230.cif,False
mp-1181864-GaN.cif,test_5230.cif,False
mp-2646978-GaN.cif,test_5230.cif,False
mp-2853-GaN.cif,test_5230.cif,False
mp-804-GaN.cif,test_5230.cif,False
mp-1007824-GaN.cif,test_5237.cif,False
mp-1181864-GaN.cif,test_5237.cif,False
mp-2646978-GaN.cif,test_5237.cif,False
mp-2853-GaN.cif,test_5237.cif,False
mp-804-GaN.cif,test_5237.cif,False
mp-1007824-GaN.cif,test_5239.cif,False
mp-1181864-GaN.cif,test_5239.cif,False
mp-2646978-GaN.cif,test_5239.cif,False
mp-2853-GaN.cif,test_5239.cif,False
mp-804-GaN.cif,test_5239.cif,False
mp-1007824-GaN.cif,test_5244.cif,False
mp-1181864-GaN.cif,test_5244.cif,False
mp-2646978-GaN.cif,test_5244.cif,False
mp-2853-GaN.cif,test_5244.cif,False
mp-804-GaN.cif,test_5244.cif,False
mp-1007824-GaN.cif,test_5269.cif,False
mp-1181864-GaN.cif,test_5269.cif,False
mp-2646978-GaN.cif,test_5269.cif,False
mp-2853-GaN.cif,test_5269.cif,False
mp-804-GaN.cif,test_5269.cif,False
mp-1007824-GaN.cif,test_528.cif,False
mp-1181864-GaN.cif,test_528.cif,False
mp-2646978-GaN.cif,test_528.cif,False
mp-2853-GaN.cif,test_528.cif,False
mp-804-GaN.cif,test_528.cif,False
mp-1007824-GaN.cif,test_5292.cif,False
mp-1181864-GaN.cif,test_5292.cif,False
mp-2646978-GaN.cif,test_5292.cif,False
mp-2853-GaN.cif,test_5292.cif,False
mp-804-GaN.cif,test_5292.cif,False
mp-1007824-GaN.cif,test_5296.cif,False
mp-1181864-GaN.cif,test_5296.cif,False
mp-2646978-GaN.cif,test_5296.cif,False
mp-2853-GaN.cif,test_5296.cif,False
mp-804-GaN.cif,test_5296.cif,False
mp-1007824-GaN.cif,test_5308.cif,False
mp-1181864-GaN.cif,test_5308.cif,False
mp-2646978-GaN.cif,test_5308.cif,False
mp-2853-GaN.cif,test_5308.cif,False
mp-804-GaN.cif,test_5308.cif,False
mp-1007824-GaN.cif,test_5314.cif,False
mp-1181864-GaN.cif,test_5314.cif,False
mp-2646978-GaN.cif,test_5314.cif,False
mp-2853-GaN.cif,test_5314.cif,False
mp-804-GaN.cif,test_5314.cif,False
mp-1007824-GaN.cif,test_5319.cif,False
mp-1181864-GaN.cif,test_5319.cif,False
mp-2646978-GaN.cif,test_5319.cif,False
mp-2853-GaN.cif,test_5319.cif,False
mp-804-GaN.cif,test_5319.cif,False
mp-1007824-GaN.cif,test_5334.cif,False
mp-1181864-GaN.cif,test_5334.cif,False
mp-2646978-GaN.cif,test_5334.cif,False
mp-2853-GaN.cif,test_5334.cif,False
mp-804-GaN.cif,test_5334.cif,False
mp-1007824-GaN.cif,test_5355.cif,False
mp-1181864-GaN.cif,test_5355.cif,False
mp-2646978-GaN.cif,test_5355.cif,False
mp-2853-GaN.cif,test_5355.cif,False
mp-804-GaN.cif,test_5355.cif,False
mp-1007824-GaN.cif,test_5358.cif,False
mp-1181864-GaN.cif,test_5358.cif,False
mp-2646978-GaN.cif,test_5358.cif,False
mp-2853-GaN.cif,test_5358.cif,False
mp-804-GaN.cif,test_5358.cif,False
mp-1007824-GaN.cif,test_5362.cif,False
mp-1181864-GaN.cif,test_5362.cif,False
mp-2646978-GaN.cif,test_5362.cif,False
mp-2853-GaN.cif,test_5362.cif,False
mp-804-GaN.cif,test_5362.cif,False
mp-1007824-GaN.cif,test_5383.cif,False
mp-1181864-GaN.cif,test_5383.cif,False
mp-2646978-GaN.cif,test_5383.cif,False
mp-2853-GaN.cif,test_5383.cif,False
mp-804-GaN.cif,test_5383.cif,False
mp-1007824-GaN.cif,test_5386.cif,False
mp-1181864-GaN.cif,test_5386.cif,False
mp-2646978-GaN.cif,test_5386.cif,False
mp-2853-GaN.cif,test_5386.cif,False
mp-804-GaN.cif,test_5386.cif,False
mp-1007824-GaN.cif,test_540.cif,False
mp-1181864-GaN.cif,test_540.cif,False
mp-2646978-GaN.cif,test_540.cif,False
mp-2853-GaN.cif,test_540.cif,False
mp-804-GaN.cif,test_540.cif,False
mp-1007824-GaN.cif,test_5417.cif,False
mp-1181864-GaN.cif,test_5417.cif,False
mp-2646978-GaN.cif,test_5417.cif,False
mp-2853-GaN.cif,test_5417.cif,False
mp-804-GaN.cif,test_5417.cif,False
mp-1007824-GaN.cif,test_5423.cif,False
mp-1181864-GaN.cif,test_5423.cif,False
mp-2646978-GaN.cif,test_5423.cif,False
mp-2853-GaN.cif,test_5423.cif,False
mp-804-GaN.cif,test_5423.cif,False
mp-1007824-GaN.cif,test_5430.cif,False
mp-1181864-GaN.cif,test_5430.cif,False
mp-2646978-GaN.cif,test_5430.cif,False
mp-2853-GaN.cif,test_5430.cif,False
mp-804-GaN.cif,test_5430.cif,False
mp-1007824-GaN.cif,test_5431.cif,False
mp-1181864-GaN.cif,test_5431.cif,False
mp-2646978-GaN.cif,test_5431.cif,False
mp-2853-GaN.cif,test_5431.cif,False
mp-804-GaN.cif,test_5431.cif,False
mp-1007824-GaN.cif,test_5436.cif,False
mp-1181864-GaN.cif,test_5436.cif,False
mp-2646978-GaN.cif,test_5436.cif,False
mp-2853-GaN.cif,test_5436.cif,False
mp-804-GaN.cif,test_5436.cif,False
mp-1007824-GaN.cif,test_5442.cif,False
mp-1181864-GaN.cif,test_5442.cif,False
mp-2646978-GaN.cif,test_5442.cif,False
mp-2853-GaN.cif,test_5442.cif,False
mp-804-GaN.cif,test_5442.cif,False
mp-1007824-GaN.cif,test_5488.cif,False
mp-1181864-GaN.cif,test_5488.cif,False
mp-2646978-GaN.cif,test_5488.cif,False
mp-2853-GaN.cif,test_5488.cif,False
mp-804-GaN.cif,test_5488.cif,True
mp-1007824-GaN.cif,test_5507.cif,False
mp-1181864-GaN.cif,test_5507.cif,False
mp-2646978-GaN.cif,test_5507.cif,False
mp-2853-GaN.cif,test_5507.cif,False
mp-804-GaN.cif,test_5507.cif,False
mp-1007824-GaN.cif,test_5519.cif,False
mp-1181864-GaN.cif,test_5519.cif,False
mp-2646978-GaN.cif,test_5519.cif,True
mp-2853-GaN.cif,test_5519.cif,True
mp-804-GaN.cif,test_5519.cif,False
mp-1007824-GaN.cif,test_5528.cif,False
mp-1181864-GaN.cif,test_5528.cif,False
mp-2646978-GaN.cif,test_5528.cif,False
mp-2853-GaN.cif,test_5528.cif,False
mp-804-GaN.cif,test_5528.cif,False
mp-1007824-GaN.cif,test_5537.cif,False
mp-1181864-GaN.cif,test_5537.cif,False
mp-2646978-GaN.cif,test_5537.cif,False
mp-2853-GaN.cif,test_5537.cif,False
mp-804-GaN.cif,test_5537.cif,False
mp-1007824-GaN.cif,test_5538.cif,False
mp-1181864-GaN.cif,test_5538.cif,False
mp-2646978-GaN.cif,test_5538.cif,False
mp-2853-GaN.cif,test_5538.cif,False
mp-804-GaN.cif,test_5538.cif,False
mp-1007824-GaN.cif,test_5565.cif,False
mp-1181864-GaN.cif,test_5565.cif,False
mp-2646978-GaN.cif,test_5565.cif,False
mp-2853-GaN.cif,test_5565.cif,False
mp-804-GaN.cif,test_5565.cif,False
mp-1007824-GaN.cif,test_5585.cif,False
mp-1181864-GaN.cif,test_5585.cif,False
mp-2646978-GaN.cif,test_5585.cif,False
mp-2853-GaN.cif,test_5585.cif,False
mp-804-GaN.cif,test_5585.cif,False
mp-1007824-GaN.cif,test_5586.cif,False
mp-1181864-GaN.cif,test_5586.cif,False
mp-2646978-GaN.cif,test_5586.cif,False
mp-2853-GaN.cif,test_5586.cif,False
mp-804-GaN.cif,test_5586.cif,False
mp-1007824-GaN.cif,test_5590.cif,False
mp-1181864-GaN.cif,test_5590.cif,False
mp-2646978-GaN.cif,test_5590.cif,False
mp-2853-GaN.cif,test_5590.cif,False
mp-804-GaN.cif,test_5590.cif,False
mp-1007824-GaN.cif,test_5596.cif,False
mp-1181864-GaN.cif,test_5596.cif,False
mp-2646978-GaN.cif,test_5596.cif,False
mp-2853-GaN.cif,test_5596.cif,False
mp-804-GaN.cif,test_5596.cif,False
mp-1007824-GaN.cif,test_5620.cif,False
mp-1181864-GaN.cif,test_5620.cif,False
mp-2646978-GaN.cif,test_5620.cif,False
mp-2853-GaN.cif,test_5620.cif,False
mp-804-GaN.cif,test_5620.cif,False
mp-1007824-GaN.cif,test_5621.cif,False
mp-1181864-GaN.cif,test_5621.cif,False
mp-2646978-GaN.cif,test_5621.cif,False
mp-2853-GaN.cif,test_5621.cif,False
mp-804-GaN.cif,test_5621.cif,False
mp-1007824-GaN.cif,test_5622.cif,False
mp-1181864-GaN.cif,test_5622.cif,False
mp-2646978-GaN.cif,test_5622.cif,False
mp-2853-GaN.cif,test_5622.cif,False
mp-804-GaN.cif,test_5622.cif,False
mp-1007824-GaN.cif,test_5632.cif,False
mp-1181864-GaN.cif,test_5632.cif,False
mp-2646978-GaN.cif,test_5632.cif,False
mp-2853-GaN.cif,test_5632.cif,False
mp-804-GaN.cif,test_5632.cif,False
mp-1007824-GaN.cif,test_5639.cif,False
mp-1181864-GaN.cif,test_5639.cif,False
mp-2646978-GaN.cif,test_5639.cif,False
mp-2853-GaN.cif,test_5639.cif,False
mp-804-GaN.cif,test_5639.cif,False
mp-1007824-GaN.cif,test_564.cif,False
mp-1181864-GaN.cif,test_564.cif,False
mp-2646978-GaN.cif,test_564.cif,False
mp-2853-GaN.cif,test_564.cif,False
mp-804-GaN.cif,test_564.cif,False
mp-1007824-GaN.cif,test_5642.cif,False
mp-1181864-GaN.cif,test_5642.cif,False
mp-2646978-GaN.cif,test_5642.cif,False
mp-2853-GaN.cif,test_5642.cif,False
mp-804-GaN.cif,test_5642.cif,False
mp-1007824-GaN.cif,test_5645.cif,False
mp-1181864-GaN.cif,test_5645.cif,False
mp-2646978-GaN.cif,test_5645.cif,False
mp-2853-GaN.cif,test_5645.cif,False
mp-804-GaN.cif,test_5645.cif,False
mp-1007824-GaN.cif,test_5647.cif,False
mp-1181864-GaN.cif,test_5647.cif,False
mp-2646978-GaN.cif,test_5647.cif,False
mp-2853-GaN.cif,test_5647.cif,False
mp-804-GaN.cif,test_5647.cif,False
mp-1007824-GaN.cif,test_5661.cif,False
mp-1181864-GaN.cif,test_5661.cif,False
mp-2646978-GaN.cif,test_5661.cif,False
mp-2853-GaN.cif,test_5661.cif,False
mp-804-GaN.cif,test_5661.cif,False
mp-1007824-GaN.cif,test_5668.cif,False
mp-1181864-GaN.cif,test_5668.cif,False
mp-2646978-GaN.cif,test_5668.cif,False
mp-2853-GaN.cif,test_5668.cif,False
mp-804-GaN.cif,test_5668.cif,False
mp-1007824-GaN.cif,test_5691.cif,False
mp-1181864-GaN.cif,test_5691.cif,False
mp-2646978-GaN.cif,test_5691.cif,False
mp-2853-GaN.cif,test_5691.cif,False
mp-804-GaN.cif,test_5691.cif,False
mp-1007824-GaN.cif,test_5694.cif,False
mp-1181864-GaN.cif,test_5694.cif,False
mp-2646978-GaN.cif,test_5694.cif,False
mp-2853-GaN.cif,test_5694.cif,False
mp-804-GaN.cif,test_5694.cif,False
mp-1007824-GaN.cif,test_570.cif,False
mp-1181864-GaN.cif,test_570.cif,False
mp-2646978-GaN.cif,test_570.cif,False
mp-2853-GaN.cif,test_570.cif,False
mp-804-GaN.cif,test_570.cif,False
mp-1007824-GaN.cif,test_5701.cif,False
mp-1181864-GaN.cif,test_5701.cif,False
mp-2646978-GaN.cif,test_5701.cif,False
mp-2853-GaN.cif,test_5701.cif,False
mp-804-GaN.cif,test_5701.cif,False
mp-1007824-GaN.cif,test_5713.cif,False
mp-1181864-GaN.cif,test_5713.cif,False
mp-2646978-GaN.cif,test_5713.cif,False
mp-2853-GaN.cif,test_5713.cif,False
mp-804-GaN.cif,test_5713.cif,False
mp-1007824-GaN.cif,test_5733.cif,False
mp-1181864-GaN.cif,test_5733.cif,False
mp-2646978-GaN.cif,test_5733.cif,True
mp-2853-GaN.cif,test_5733.cif,True
mp-804-GaN.cif,test_5733.cif,False
mp-1007824-GaN.cif,test_5749.cif,False
mp-1181864-GaN.cif,test_5749.cif,False
mp-2646978-GaN.cif,test_5749.cif,False
mp-2853-GaN.cif,test_5749.cif,False
mp-804-GaN.cif,test_5749.cif,False
mp-1007824-GaN.cif,test_5762.cif,False
mp-1181864-GaN.cif,test_5762.cif,False
mp-2646978-GaN.cif,test_5762.cif,False
mp-2853-GaN.cif,test_5762.cif,False
mp-804-GaN.cif,test_5762.cif,False
mp-1007824-GaN.cif,test_5766.cif,False
mp-1181864-GaN.cif,test_5766.cif,False
mp-2646978-GaN.cif,test_5766.cif,False
mp-2853-GaN.cif,test_5766.cif,False
mp-804-GaN.cif,test_5766.cif,False
mp-1007824-GaN.cif,test_5768.cif,False
mp-1181864-GaN.cif,test_5768.cif,False
mp-2646978-GaN.cif,test_5768.cif,False
mp-2853-GaN.cif,test_5768.cif,False
mp-804-GaN.cif,test_5768.cif,False
mp-1007824-GaN.cif,test_5769.cif,False
mp-1181864-GaN.cif,test_5769.cif,False
mp-2646978-GaN.cif,test_5769.cif,False
mp-2853-GaN.cif,test_5769.cif,False
mp-804-GaN.cif,test_5769.cif,False
mp-1007824-GaN.cif,test_578.cif,False
mp-1181864-GaN.cif,test_578.cif,False
mp-2646978-GaN.cif,test_578.cif,False
mp-2853-GaN.cif,test_578.cif,False
mp-804-GaN.cif,test_578.cif,False
mp-1007824-GaN.cif,test_5786.cif,False
mp-1181864-GaN.cif,test_5786.cif,False
mp-2646978-GaN.cif,test_5786.cif,False
mp-2853-GaN.cif,test_5786.cif,False
mp-804-GaN.cif,test_5786.cif,False
mp-1007824-GaN.cif,test_5802.cif,False
mp-1181864-GaN.cif,test_5802.cif,False
mp-2646978-GaN.cif,test_5802.cif,False
mp-2853-GaN.cif,test_5802.cif,False
mp-804-GaN.cif,test_5802.cif,False
mp-1007824-GaN.cif,test_5811.cif,False
mp-1181864-GaN.cif,test_5811.cif,False
mp-2646978-GaN.cif,test_5811.cif,False
mp-2853-GaN.cif,test_5811.cif,False
mp-804-GaN.cif,test_5811.cif,False
mp-1007824-GaN.cif,test_5816.cif,False
mp-1181864-GaN.cif,test_5816.cif,False
mp-2646978-GaN.cif,test_5816.cif,False
mp-2853-GaN.cif,test_5816.cif,False
mp-804-GaN.cif,test_5816.cif,False
mp-1007824-GaN.cif,test_5820.cif,False
mp-1181864-GaN.cif,test_5820.cif,False
mp-2646978-GaN.cif,test_5820.cif,False
mp-2853-GaN.cif,test_5820.cif,False
mp-804-GaN.cif,test_5820.cif,False
mp-1007824-GaN.cif,test_5822.cif,False
mp-1181864-GaN.cif,test_5822.cif,False
mp-2646978-GaN.cif,test_5822.cif,False
mp-2853-GaN.cif,test_5822.cif,False
mp-804-GaN.cif,test_5822.cif,False
mp-1007824-GaN.cif,test_5827.cif,False
mp-1181864-GaN.cif,test_5827.cif,False
mp-2646978-GaN.cif,test_5827.cif,False
mp-2853-GaN.cif,test_5827.cif,False
mp-804-GaN.cif,test_5827.cif,False
mp-1007824-GaN.cif,test_5828.cif,False
mp-1181864-GaN.cif,test_5828.cif,False
mp-2646978-GaN.cif,test_5828.cif,False
mp-2853-GaN.cif,test_5828.cif,False
mp-804-GaN.cif,test_5828.cif,False
mp-1007824-GaN.cif,test_5832.cif,False
mp-1181864-GaN.cif,test_5832.cif,False
mp-2646978-GaN.cif,test_5832.cif,False
mp-2853-GaN.cif,test_5832.cif,False
